_id,name,description,price,originalPrice,category,brand,model,images,specifications,detailedSpecs,stock,isActive,featured,ratings,tags,weight,reviews,__v,createdAt,updatedAt
688aae48e2edcc24d22668e5,ASUS Expedition EX-B560M-V5 Intel 10th and 11th Gen M-ATX Motherboard,"The ASUS Expedition EX-B560M-V5 Intel 10th and 11th Gen M-ATX Motherboard motherboard offers robust support for LGA775 socket CPUs and up to 4GB of memory. It features a Micro ATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",20190,,Motherboard,ASUS,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/1AA/102/ex-b560m-v5-500x500-600x500h.jpg.webp"",""alt"":""ASUS Expedition EX-B560M-V5 Intel 10th and 11th Gen M-ATX Motherboard"",""_id"":""688aae48e2edcc24d22668e6""}]","{""socket"":""LGA775"",""formFactor"":""Micro ATX"",""maxMemory"":""4GB"",""memorySlots"":""2"",""color"":""Green / Blue"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""LGA775"",""chipset"":""Intel Z790"",""formFactor"":""Micro ATX"",""memorySlots"":""2"",""maxMemory"":""4GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",43,true,,"{""average"":4.3426088719669025,""count"":94}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.473Z,2025-07-30T23:44:08.473Z
688aae48e2edcc24d22668ed,Asus B650M-AYW Wi-Fi 6 DDR5 AMD Motherboard,"The Asus B650M-AYW Wi-Fi 6 DDR5 AMD Motherboard motherboard offers robust support for LGA1700 socket CPUs and up to 64GB of memory. It features a Micro ATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",12590,,Motherboard,Asus,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/products_2025/Asus-B650M-AYW-2-600x500h.jpg.webp"",""alt"":""Asus B650M-AYW Wi-Fi 6 DDR5 AMD Motherboard"",""_id"":""688aae48e2edcc24d22668ee""}]","{""socket"":""LGA1700"",""formFactor"":""Micro ATX"",""maxMemory"":""64GB"",""memorySlots"":""2"",""color"":""Black / Silver"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""LGA1700"",""chipset"":""Intel Z790"",""formFactor"":""Micro ATX"",""memorySlots"":""2"",""maxMemory"":""64GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",81,true,,"{""average"":3.0367715671716353,""count"":54}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.473Z,2025-07-30T23:44:08.473Z
688aae48e2edcc24d22668f5,ASUS ROG MAXIMUS Z890 HERO LGA 1851 WiFi ATX Gaming Motherboard,"The ASUS ROG MAXIMUS Z890 HERO LGA 1851 WiFi ATX Gaming Motherboard motherboard offers robust support for LGA1700 socket CPUs and up to 192GB of memory. It features a ATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",20190,,Motherboard,ASUS,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/ASUS/rog-maximus-z890-hero-01-500x500-(1)-min-600x500h.png.webp"",""alt"":""ASUS ROG MAXIMUS Z890 HERO LGA 1851 WiFi ATX Gaming Motherboard"",""_id"":""688aae48e2edcc24d22668f6""}]","{""socket"":""LGA1700"",""formFactor"":""ATX"",""maxMemory"":""192GB"",""memorySlots"":""4"",""color"":""Red / Black"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""LGA1700"",""chipset"":""Intel Z790"",""formFactor"":""ATX"",""memorySlots"":""4"",""maxMemory"":""192GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",91,true,,"{""average"":3.1172456241352458,""count"":69}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.474Z,2025-07-30T23:44:08.474Z
688aae48e2edcc24d22668ef,MSI PRO Z890-P WIFI LGA 1851 ATX Motherboard,"The MSI PRO Z890-P WIFI LGA 1851 ATX Motherboard motherboard offers robust support for LGA1851 socket CPUs and up to 256GB of memory. It features a ATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",10090,,Motherboard,MSI,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/MSI/pro-z890-a-wifi-01-500x500-min-600x500h.png.webp"",""alt"":""MSI PRO Z890-P WIFI LGA 1851 ATX Motherboard"",""_id"":""688aae48e2edcc24d22668f0""}]","{""socket"":""LGA1851"",""formFactor"":""ATX"",""maxMemory"":""256GB"",""memorySlots"":""4"",""color"":""White"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""LGA1851"",""chipset"":""Intel Z790"",""formFactor"":""ATX"",""memorySlots"":""4"",""maxMemory"":""256GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",99,true,,"{""average"":4.168475170152153,""count"":40}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.474Z,2025-07-30T23:44:08.474Z
688aae48e2edcc24d22668fa,MSI MEG Z890 UNIFY-X LGA 1851 ATX Motherboard,"The MSI MEG Z890 UNIFY-X LGA 1851 ATX Motherboard motherboard offers robust support for LGA1851 socket CPUs and up to 128GB of memory. It features a ATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",10090,,Motherboard,MSI,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/MSI/MSI-MEG-Z890-UNIFY-X-600x500h.jpg.webp"",""alt"":""MSI MEG Z890 UNIFY-X LGA 1851 ATX Motherboard"",""_id"":""688aae48e2edcc24d22668fb""}]","{""socket"":""LGA1851"",""formFactor"":""ATX"",""maxMemory"":""128GB"",""memorySlots"":""2"",""color"":""Black"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""LGA1851"",""chipset"":""Intel Z790"",""formFactor"":""ATX"",""memorySlots"":""2"",""maxMemory"":""128GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",70,true,,"{""average"":3.97193088213132,""count"":41}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.558Z,2025-07-30T23:44:08.558Z
688aae48e2edcc24d2266902,Unika B450M Pro Blizzards AMD Motherboard,"The Unika B450M Pro Blizzards AMD Motherboard motherboard offers robust support for LGA1155 socket CPUs and up to 16GB of memory. It features a Micro ATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",7490,,Motherboard,Unika,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/Unika/Unika-B450M-Pro-Blizzards-600x500h.jpg.webp"",""alt"":""Unika B450M Pro Blizzards AMD Motherboard"",""_id"":""688aae48e2edcc24d2266903""}]","{""socket"":""LGA1155"",""formFactor"":""Micro ATX"",""maxMemory"":""16GB"",""memorySlots"":""2"",""color"":""Green / Blue"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""LGA1155"",""chipset"":""Intel Z790"",""formFactor"":""Micro ATX"",""memorySlots"":""2"",""maxMemory"":""16GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",37,true,true,"{""average"":3.5539594845639297,""count"":22}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.558Z,2025-07-30T23:44:08.558Z
688aae48e2edcc24d22668fe,ASRock X870 Steel Legend WiFi 7 AMD Ryzen Socket AM5 ATX Motherboard,"The ASRock X870 Steel Legend WiFi 7 AMD Ryzen Socket AM5 ATX Motherboard motherboard offers robust support for AM4 socket CPUs and up to 128GB of memory. It features a ATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",8390,,Motherboard,ASRock,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/ASRock/X870_20Steel_20Legend_20WiFi(L1)-min-600x500.png.webp"",""alt"":""ASRock X870 Steel Legend WiFi 7 AMD Ryzen Socket AM5 ATX Motherboard"",""_id"":""688aae48e2edcc24d22668ff""}]","{""socket"":""AM4"",""formFactor"":""ATX"",""maxMemory"":""128GB"",""memorySlots"":""4"",""color"":""Black / Silver"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""AM4"",""chipset"":""Intel Z790"",""formFactor"":""ATX"",""memorySlots"":""4"",""maxMemory"":""128GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",82,true,,"{""average"":3.6569831890015085,""count"":72}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.558Z,2025-07-30T23:44:08.558Z
688aae48e2edcc24d2266908,MSI MPG Z890 CARBON WIFI LGA 1851 ATX Motherboard,"The MSI MPG Z890 CARBON WIFI LGA 1851 ATX Motherboard motherboard offers robust support for LGA1851 socket CPUs and up to 256GB of memory. It features a ATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",10090,,Motherboard,MSI,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/MSI/MSI-MPG-Z890-CARBON-600x500h.jpg.webp"",""alt"":""MSI MPG Z890 CARBON WIFI LGA 1851 ATX Motherboard"",""_id"":""688aae48e2edcc24d2266909""}]","{""socket"":""LGA1851"",""formFactor"":""ATX"",""maxMemory"":""256GB"",""memorySlots"":""4"",""color"":""Black"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""LGA1851"",""chipset"":""Intel Z790"",""formFactor"":""ATX"",""memorySlots"":""4"",""maxMemory"":""256GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",98,true,,"{""average"":3.6189789158697665,""count"":87}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.558Z,2025-07-30T23:44:08.558Z
688aae48e2edcc24d226690a,GIGABYTE X870E AORUS PRO ICE DDR5 AM5 ATX Motherboard,"The GIGABYTE X870E AORUS PRO ICE DDR5 AM5 ATX Motherboard motherboard offers robust support for AM5 socket CPUs and up to 256GB of memory. It features a ATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",10800,,Motherboard,GIGABYTE,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/Gigabyte/x870e-aorus-pro-ice-02-500x500-min-600x500h.png.webp"",""alt"":""GIGABYTE X870E AORUS PRO ICE DDR5 AM5 ATX Motherboard"",""_id"":""688aae48e2edcc24d226690b""}]","{""socket"":""AM5"",""formFactor"":""ATX"",""maxMemory"":""256GB"",""memorySlots"":""4"",""color"":""White"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""AM5"",""chipset"":""Intel Z790"",""formFactor"":""ATX"",""memorySlots"":""4"",""maxMemory"":""256GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",51,true,,"{""average"":3.596357481101051,""count"":69}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.558Z,2025-07-30T23:44:08.558Z
688aae48e2edcc24d226690c,ASUS Z890 AYW GAMING WIFI W LGA 1851 ATX Motherboard,"The ASUS Z890 AYW GAMING WIFI W LGA 1851 ATX Motherboard motherboard offers robust support for LGA1851 socket CPUs and up to 192GB of memory. It features a ATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",20190,,Motherboard,ASUS,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/ASUS/z890-ayw-gaming-wifi-w-01-500x500-min-600x500h.png.webp"",""alt"":""ASUS Z890 AYW GAMING WIFI W LGA 1851 ATX Motherboard"",""_id"":""688aae48e2edcc24d226690d""}]","{""socket"":""LGA1851"",""formFactor"":""ATX"",""maxMemory"":""192GB"",""memorySlots"":""4"",""color"":""White"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""LGA1851"",""chipset"":""Intel Z790"",""formFactor"":""ATX"",""memorySlots"":""4"",""maxMemory"":""192GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",67,true,,"{""average"":4.468699491067197,""count"":46}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.558Z,2025-07-30T23:44:08.558Z
688aae48e2edcc24d2266904,ASUS ProArt X870E-CREATOR WiFi AM5 DDR5 ATX Motherboard,"The ASUS ProArt X870E-CREATOR WiFi AM5 DDR5 ATX Motherboard motherboard offers robust support for AM5 socket CPUs and up to 256GB of memory. It features a ATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",12590,,Motherboard,ASUS,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/ASUS/proart-x870e-creator-wifi-01-500x500-min-600x500h.png.webp"",""alt"":""ASUS ProArt X870E-CREATOR WiFi AM5 DDR5 ATX Motherboard"",""_id"":""688aae48e2edcc24d2266905""}]","{""socket"":""AM5"",""formFactor"":""ATX"",""maxMemory"":""256GB"",""memorySlots"":""4"",""color"":""Black / Gold"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""AM5"",""chipset"":""Intel Z790"",""formFactor"":""ATX"",""memorySlots"":""4"",""maxMemory"":""256GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",21,true,,"{""average"":3.771468046951444,""count"":93}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.558Z,2025-07-30T23:44:08.558Z
688aae48e2edcc24d22668fc,GIGABYTE X870E AORUS MASTER DDR5 AMD AM5 ATX Motherboard,"The GIGABYTE X870E AORUS MASTER DDR5 AMD AM5 ATX Motherboard motherboard offers robust support for AM5 socket CPUs and up to 256GB of memory. It features a EATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",10800,,Motherboard,GIGABYTE,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/Gigabyte/x870e-aorus-master-01-500x500-min-600x500h.png.webp"",""alt"":""GIGABYTE X870E AORUS MASTER DDR5 AMD AM5 ATX Motherboard"",""_id"":""688aae48e2edcc24d22668fd""}]","{""socket"":""AM5"",""formFactor"":""EATX"",""maxMemory"":""256GB"",""memorySlots"":""4"",""color"":""Black"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""AM5"",""chipset"":""Intel Z790"",""formFactor"":""EATX"",""memorySlots"":""4"",""maxMemory"":""256GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",94,true,,"{""average"":4.676732271923689,""count"":40}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.558Z,2025-07-30T23:44:08.558Z
688aae48e2edcc24d2266900,GIGABYTE B650M GAMING X AX DDR5 AM5 Motherboard,"The GIGABYTE B650M GAMING X AX DDR5 AM5 Motherboard motherboard offers robust support for LGA1700 socket CPUs and up to 128GB of memory. It features a Micro ATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",10800,,Motherboard,GIGABYTE,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/Gigabyte/b650m-gaming-x-ax-01-500x500-600x500h.png.webp"",""alt"":""GIGABYTE B650M GAMING X AX DDR5 AM5 Motherboard"",""_id"":""688aae48e2edcc24d2266901""}]","{""socket"":""LGA1700"",""formFactor"":""Micro ATX"",""maxMemory"":""128GB"",""memorySlots"":""4"",""color"":""Black"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""LGA1700"",""chipset"":""Intel Z790"",""formFactor"":""Micro ATX"",""memorySlots"":""4"",""maxMemory"":""128GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",32,true,,"{""average"":3.6633849464946406,""count"":3}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.558Z,2025-07-30T23:44:08.558Z
688aae48e2edcc24d2266906,ASRock B650M Pro RS WiFi AMD Motherboard,"The ASRock B650M Pro RS WiFi AMD Motherboard motherboard offers robust support for LGA1700 socket CPUs and up to 192GB of memory. It features a Micro ATX form factor and includes essential connectivity like Wi-Fi, Bluetooth, and USB ports. Perfect for building a reliable and future-proof desktop PC.",8390,,Motherboard,ASRock,Motherboard,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/ASRock/B650M-Pro-RS-WiFi-02-500x500-600x500h.png.webp"",""alt"":""ASRock B650M Pro RS WiFi AMD Motherboard"",""_id"":""688aae48e2edcc24d2266907""}]","{""socket"":""LGA1700"",""formFactor"":""Micro ATX"",""maxMemory"":""192GB"",""memorySlots"":""4"",""color"":""White"",""chipset"":""Intel Z790"",""m2Slots"":""2"",""usbPorts"":""8"",""sataPorts"":""6"",""lan"":""1G Ethernet"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2"",""audio"":""7.1 HD Audio"",""bios"":""UEFI"",""crossfireSupport"":""Yes""}","{""motherboard"":{""socket"":""LGA1700"",""chipset"":""Intel Z790"",""formFactor"":""Micro ATX"",""memorySlots"":""4"",""maxMemory"":""192GB"",""m2Slots"":""2"",""sataPorts"":""6"",""usbPorts"":""8"",""wifi"":""Wi-Fi 6E"",""bluetooth"":""5.2""}}",84,true,,"{""average"":3.5256118757643313,""count"":94}","[""Motherboards""]",,"[]",,2025-07-30T23:44:08.558Z,2025-07-30T23:44:08.558Z
688aae48e2edcc24d2266911,OCPC GeForce RTX 3060 12GB GDDR6 Graphics Card,"The OCPC GeForce RTX 3060 12GB GDDR6 Graphics Card delivers stunning graphics performance with 12GB of GDDR6 memory. Powered by the RTX 3060 chipset, it features a core clock of 1410 MHz and boost clock of 1770 MHz. With support for advanced rendering techniques and multiple monitor outputs, it's built for gamers and creators alike.",32999,,Accessories,Ocpc,OCPC GeForce RTX 3060 12GB GDDR6 Graphics Card,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/OCPC/rtx-3060-12gb-01-500x500-600x500h.png.webp"",""alt"":""OCPC GeForce RTX 3060 12GB GDDR6 Graphics Card"",""_id"":""688aae48e2edcc24d2266912""}]","{""model"":""OCPC GeForce RTX 3060 12GB GDDR6 Graphics Card"",""memorySize"":""12GB"",""gpu"":""RTX 3060"",""chipset"":""GeForce RTX 3060 Ti"",""memory"":""8 GB"",""memoryType"":""GDDR6"",""coreClock"":""1410 MHz"",""boostClock"":""1770 MHz"",""interface"":""PCIe x16"",""outputs"":""HDMI: 1, DisplayPort: 3"",""tdp"":""220 W"",""cooling"":""2 Fans"",""dimensions"":""278 mm"",""cudaCores"":""8704"",""rayTracingCores"":""Yes"",""openGLSupport"":null,""recommendedPSU"":null,""multiMonitorSupport"":null,""slotSize"":null,""powerConnector"":null,""brand"":null,""directXSupport"":null,""tensorCores"":null,""maxResolution"":null}",,36,true,,"{""average"":3.105793287614668,""count"":32}","[""OCPC GeForce RTX 3060 12GB GDDR6 Graphics Card"",""Graphics Cards""]",,"[]",,2025-07-30T23:44:08.636Z,2025-07-30T23:44:08.636Z
688aae48e2edcc24d2266913,Maxsun GeForce RTX 4060Ti Terminator 8GB BLACK Graphics Card,"The Maxsun GeForce RTX 4060Ti Terminator 8GB BLACK Graphics Card delivers stunning graphics performance with 8GB of None memory. Powered by the RTX 4060 chipset, it features a core clock of None and boost clock of None. With support for advanced rendering techniques and multiple monitor outputs, it's built for gamers and creators alike.",117490,,Accessories,Maxsun,Maxsun GeForce RTX 4060Ti Terminator 8GB BLACK Graphics Card,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/MAXSUN/Maxsun-GeForce-RTX-4060Ti-Terminator-8GB-BLACK-Graphics-Card-1-600x500h.jpg.webp"",""alt"":""Maxsun GeForce RTX 4060Ti Terminator 8GB BLACK Graphics Card"",""_id"":""688aae48e2edcc24d2266914""}]","{""model"":""Maxsun GeForce RTX 4060Ti Terminator 8GB BLACK Graphics Card"",""memorySize"":""8GB"",""gpu"":""RTX 4060"",""cudaCores"":""8704"",""rayTracingCores"":""Yes"",""tensorCores"":""Yes"",""directXSupport"":""12 Ultimate"",""openGLSupport"":""4.6"",""maxResolution"":""7680x4320"",""multiMonitorSupport"":""4"",""powerConnector"":""2 x 8-pin"",""recommendedPSU"":""750W"",""slotSize"":""Dual Slot"",""chipset"":null,""memoryType"":null,""dimensions"":null,""brand"":null,""cooling"":null,""interface"":null,""memory"":null,""coreClock"":null,""tdp"":null,""outputs"":null,""boostClock"":null}",,85,true,,"{""average"":4.626281716052959,""count"":27}","[""Maxsun GeForce RTX 4060Ti Terminator 8GB BLACK Graphics Card"",""Graphics Cards""]",,"[]",,2025-07-30T23:44:08.636Z,2025-07-30T23:44:08.636Z
688aae48e2edcc24d2266921,GUNNIR Intel Arc B570 Tri 10G OC Gaming Black Graphics Card,"The GUNNIR Intel Arc B570 Tri 10G OC Gaming Black Graphics Card delivers stunning graphics performance with 10GB of None memory. Powered by the None chipset, it features a core clock of None and boost clock of None. With support for advanced rendering techniques and multiple monitor outputs, it's built for gamers and creators alike.",28200,,Accessories,Gunnir,GUNNIR Intel Arc B570 Tri 10G OC Gaming Black Graphics Card,"[{""url"":""https://www.pchouse.com.bd/image/cache/catalog/Gunnir/GUNNIR-Intel-Arc-B580-Tri-12G-OC-Gaming-Black-600x500h.jpg.webp"",""alt"":""GUNNIR Intel Arc B570 Tri 10G OC Gaming Black Graphics Card"",""_id"":""688aae48e2edcc24d2266922""}]","{""model"":""GUNNIR Intel Arc B570 Tri 10G OC Gaming Black Graphics Card"",""memorySize"":""10GB"",""cudaCores"":""8704"",""rayTracingCores"":""Yes"",""tensorCores"":""Yes"",""directXSupport"":""12 Ultimate"",""openGLSupport"":""4.6"",""maxResolution"":""7680x4320"",""multiMonitorSupport"":""4"",""powerConnector"":""2 x 8-pin"",""recommendedPSU"":""750W"",""slotSize"":""Dual Slot"",""chipset"":null,""memoryType"":null,""dimensions"":null,""brand"":null,""cooling"":null,""interface"":null,""memory"":null,""gpu"":null,""coreClock"":null,""tdp"":null,""outputs"":null,""boostClock"":null}",,55,true,,"{""average"":3.4993866647401197,""count"":59}","[""GUNNIR Intel Arc B570 Tri 10G OC Gaming Black Graphics Card"",""Graphics Cards""]",,"[]",,2025-07-30T23:44:08.636Z,2025-07-30T23:44:08.636Z
